Record ID,Step Name,Relative Time(h:min:s.ms),Realtime,Auxiliary channel TU1 T(°C),Gap of Temperature
390,Rest,0:06:19.000,2019-11-15 19:35:08,34.5,0.0
391,Rest,0:06:20.000,2019-11-15 19:35:09,34.5,0.0
392,Rest,0:06:21.000,2019-11-15 19:35:10,34.4,0.0
393,Rest,0:06:22.000,2019-11-15 19:35:11,34.4,0.0
394,Rest,0:06:23.000,2019-11-15 19:35:12,34.4,0.0
395,Rest,0:06:24.000,2019-11-15 19:35:13,34.4,0.0
396,Rest,0:06:25.000,2019-11-15 19:35:14,34.3,0.0
397,Rest,0:06:26.000,2019-11-15 19:35:15,34.3,0.0
398,Rest,0:06:27.000,2019-11-15 19:35:16,34.3,0.0
399,Rest,0:06:28.000,2019-11-15 19:35:17,34.3,0.0
400,Rest,0:06:29.000,2019-11-15 19:35:18,34.2,0.0
401,Rest,0:06:30.000,2019-11-15 19:35:19,34.3,0.0
402,Rest,0:06:31.000,2019-11-15 19:35:20,34.2,0.0
403,Rest,0:06:32.000,2019-11-15 19:35:21,34.2,0.0
404,Rest,0:06:33.000,2019-11-15 19:35:22,34.2,0.0
405,Rest,0:06:34.000,2019-11-15 19:35:23,34.2,0.0
406,Rest,0:06:35.000,2019-11-15 19:35:24,34.1,0.0
407,Rest,0:06:36.000,2019-11-15 19:35:25,34.1,0.0
408,Rest,0:06:37.000,2019-11-15 19:35:26,34.1,0.0
409,Rest,0:06:38.000,2019-11-15 19:35:27,34.1,0.0
410,Rest,0:06:39.000,2019-11-15 19:35:28,34.1,0.0
411,Rest,0:06:40.000,2019-11-15 19:35:29,34.1,0.0
412,Rest,0:06:41.000,2019-11-15 19:35:30,34.0,0.0
413,Rest,0:06:42.000,2019-11-15 19:35:31,34.0,0.0
414,Rest,0:06:43.000,2019-11-15 19:35:32,34.0,0.0
415,Rest,0:06:44.000,2019-11-15 19:35:33,34.0,0.0
416,Rest,0:06:45.000,2019-11-15 19:35:34,33.9,0.0
417,Rest,0:06:46.000,2019-11-15 19:35:35,34.0,0.0
418,Rest,0:06:47.000,2019-11-15 19:35:36,33.9,0.0
419,Rest,0:06:48.000,2019-11-15 19:35:37,33.9,0.0
420,Rest,0:06:49.000,2019-11-15 19:35:38,33.9,0.0
421,Rest,0:06:50.000,2019-11-15 19:35:39,33.9,0.0
422,Rest,0:06:51.000,2019-11-15 19:35:40,33.8,0.0
423,Rest,0:06:52.000,2019-11-15 19:35:41,33.8,0.0
424,Rest,0:06:53.000,2019-11-15 19:35:42,33.8,0.0
425,Rest,0:06:54.000,2019-11-15 19:35:43,33.8,0.0
426,Rest,0:06:55.000,2019-11-15 19:35:44,33.8,0.0
427,Rest,0:06:56.000,2019-11-15 19:35:45,33.8,0.0
428,Rest,0:06:57.000,2019-11-15 19:35:46,33.7,0.0
429,Rest,0:06:58.000,2019-11-15 19:35:47,33.7,0.0
430,Rest,0:06:59.000,2019-11-15 19:35:48,33.7,0.0
431,Rest,0:07:00.000,2019-11-15 19:35:49,33.7,0.0
432,Rest,0:07:01.000,2019-11-15 19:35:50,33.6,0.0
433,Rest,0:07:02.000,2019-11-15 19:35:51,33.6,0.0
434,Rest,0:07:03.000,2019-11-15 19:35:52,33.6,0.0
435,Rest,0:07:04.000,2019-11-15 19:35:53,33.6,0.0
436,Rest,0:07:05.000,2019-11-15 19:35:54,33.6,0.0
437,Rest,0:07:06.000,2019-11-15 19:35:55,33.6,0.0
438,Rest,0:07:07.000,2019-11-15 19:35:56,33.5,0.0
439,Rest,0:07:08.000,2019-11-15 19:35:57,33.5,0.0
440,Rest,0:07:09.000,2019-11-15 19:35:58,33.5,0.0
441,Rest,0:07:10.000,2019-11-15 19:35:59,33.5,0.0
442,Rest,0:07:11.000,2019-11-15 19:36:00,33.4,0.0
443,Rest,0:07:12.000,2019-11-15 19:36:01,33.4,0.0
444,Rest,0:07:13.000,2019-11-15 19:36:02,33.4,0.0
445,Rest,0:07:14.000,2019-11-15 19:36:03,33.4,0.0
446,Rest,0:07:15.000,2019-11-15 19:36:04,33.4,0.0
447,Rest,0:07:16.000,2019-11-15 19:36:05,33.4,0.0
448,Rest,0:07:17.000,2019-11-15 19:36:06,33.4,0.0
449,Rest,0:07:18.000,2019-11-15 19:36:07,33.3,0.0
450,Rest,0:07:19.000,2019-11-15 19:36:08,33.3,0.0
451,Rest,0:07:20.000,2019-11-15 19:36:09,33.3,0.0
452,Rest,0:07:21.000,2019-11-15 19:36:10,33.3,0.0
453,Rest,0:07:22.000,2019-11-15 19:36:11,33.3,0.0
454,Rest,0:07:23.000,2019-11-15 19:36:12,33.3,0.0
455,Rest,0:07:24.000,2019-11-15 19:36:13,33.2,0.0
456,Rest,0:07:25.000,2019-11-15 19:36:14,33.2,0.0
457,Rest,0:07:26.000,2019-11-15 19:36:15,33.2,0.0
458,Rest,0:07:27.000,2019-11-15 19:36:16,33.2,0.0
459,Rest,0:07:28.000,2019-11-15 19:36:17,33.2,0.0
460,Rest,0:07:29.000,2019-11-15 19:36:18,33.2,0.0
461,Rest,0:07:30.000,2019-11-15 19:36:19,33.1,0.0
462,Rest,0:07:31.000,2019-11-15 19:36:20,33.1,0.0
463,Rest,0:07:32.000,2019-11-15 19:36:21,33.1,0.0
464,Rest,0:07:33.000,2019-11-15 19:36:22,33.1,0.0
465,Rest,0:07:34.000,2019-11-15 19:36:23,33.1,0.0
466,Rest,0:07:35.000,2019-11-15 19:36:24,33.0,0.0
467,Rest,0:07:36.000,2019-11-15 19:36:25,33.0,0.0
468,Rest,0:07:37.000,2019-11-15 19:36:26,33.0,0.0
469,Rest,0:07:38.000,2019-11-15 19:36:27,33.0,0.0
470,Rest,0:07:39.000,2019-11-15 19:36:28,33.0,0.0
471,Rest,0:07:40.000,2019-11-15 19:36:29,33.0,0.0
472,Rest,0:07:41.000,2019-11-15 19:36:30,32.9,0.0
473,Rest,0:07:42.000,2019-11-15 19:36:31,32.9,0.0
474,Rest,0:07:43.000,2019-11-15 19:36:32,32.9,0.0
475,Rest,0:07:44.000,2019-11-15 19:36:33,32.9,0.0
476,Rest,0:07:45.000,2019-11-15 19:36:34,32.9,0.0
477,Rest,0:07:46.000,2019-11-15 19:36:35,32.8,0.0
478,Rest,0:07:47.000,2019-11-15 19:36:36,32.8,0.0
479,Rest,0:07:48.000,2019-11-15 19:36:37,32.8,0.0
480,Rest,0:07:49.000,2019-11-15 19:36:38,32.8,0.0
481,Rest,0:07:50.000,2019-11-15 19:36:39,32.8,0.0
482,Rest,0:07:51.000,2019-11-15 19:36:40,32.8,0.0
483,Rest,0:07:52.000,2019-11-15 19:36:41,32.8,0.0
484,Rest,0:07:53.000,2019-11-15 19:36:42,32.7,0.0
485,Rest,0:07:54.000,2019-11-15 19:36:43,32.7,0.0
486,Rest,0:07:55.000,2019-11-15 19:36:44,32.7,0.0
487,Rest,0:07:56.000,2019-11-15 19:36:45,32.7,0.0
488,Rest,0:07:57.000,2019-11-15 19:36:46,32.7,0.0
489,Rest,0:07:58.000,2019-11-15 19:36:47,32.7,0.0
490,Rest,0:07:59.000,2019-11-15 19:36:48,32.7,0.0
491,Rest,0:08:00.000,2019-11-15 19:36:49,32.6,0.0
492,Rest,0:08:01.000,2019-11-15 19:36:50,32.6,0.0
493,Rest,0:08:02.000,2019-11-15 19:36:51,32.6,0.0
494,Rest,0:08:03.000,2019-11-15 19:36:52,32.6,0.0
495,Rest,0:08:04.000,2019-11-15 19:36:53,32.6,0.0
496,Rest,0:08:05.000,2019-11-15 19:36:54,32.6,0.0
497,Rest,0:08:06.000,2019-11-15 19:36:55,32.5,0.0
498,Rest,0:08:07.000,2019-11-15 19:36:56,32.5,0.0
499,Rest,0:08:08.000,2019-11-15 19:36:57,32.5,0.0
500,Rest,0:08:09.000,2019-11-15 19:36:58,32.5,0.0
501,Rest,0:08:10.000,2019-11-15 19:36:59,32.5,0.0
502,Rest,0:08:11.000,2019-11-15 19:37:00,32.5,0.0
503,Rest,0:08:12.000,2019-11-15 19:37:01,32.4,0.0
504,Rest,0:08:13.000,2019-11-15 19:37:02,32.5,0.0
505,Rest,0:08:14.000,2019-11-15 19:37:03,32.4,0.0
506,Rest,0:08:15.000,2019-11-15 19:37:04,32.4,0.0
507,Rest,0:08:16.000,2019-11-15 19:37:05,32.4,0.0
508,Rest,0:08:17.000,2019-11-15 19:37:06,32.4,0.0
509,Rest,0:08:18.000,2019-11-15 19:37:07,32.3,0.0
510,Rest,0:08:19.000,2019-11-15 19:37:08,32.4,0.0
511,Rest,0:08:20.000,2019-11-15 19:37:09,32.3,0.0
512,Rest,0:08:21.000,2019-11-15 19:37:10,32.3,0.0
513,Rest,0:08:22.000,2019-11-15 19:37:11,32.3,0.0
514,Rest,0:08:23.000,2019-11-15 19:37:12,32.3,0.0
515,Rest,0:08:24.000,2019-11-15 19:37:13,32.2,0.0
516,Rest,0:08:25.000,2019-11-15 19:37:14,32.3,0.0
517,Rest,0:08:26.000,2019-11-15 19:37:15,32.2,0.0
518,Rest,0:08:27.000,2019-11-15 19:37:16,32.2,0.0
519,Rest,0:08:28.000,2019-11-15 19:37:17,32.2,0.0
520,Rest,0:08:29.000,2019-11-15 19:37:18,32.2,0.0
521,Rest,0:08:30.000,2019-11-15 19:37:19,32.2,0.0
522,Rest,0:08:31.000,2019-11-15 19:37:20,32.2,0.0
523,Rest,0:08:32.000,2019-11-15 19:37:21,32.2,0.0
524,Rest,0:08:33.000,2019-11-15 19:37:22,32.2,0.0
525,Rest,0:08:34.000,2019-11-15 19:37:23,32.1,0.0
526,Rest,0:08:35.000,2019-11-15 19:37:24,32.2,0.0
527,Rest,0:08:36.000,2019-11-15 19:37:25,32.1,0.0
528,Rest,0:08:37.000,2019-11-15 19:37:26,32.1,0.0
529,Rest,0:08:38.000,2019-11-15 19:37:27,32.1,0.0
530,Rest,0:08:39.000,2019-11-15 19:37:28,32.1,0.0
531,Rest,0:08:40.000,2019-11-15 19:37:29,32.1,0.0
532,Rest,0:08:41.000,2019-11-15 19:37:30,32.1,0.0
533,Rest,0:08:42.000,2019-11-15 19:37:31,32.1,0.0
534,Rest,0:08:43.000,2019-11-15 19:37:32,32.1,0.0
535,Rest,0:08:44.000,2019-11-15 19:37:33,32.0,0.0
536,Rest,0:08:45.000,2019-11-15 19:37:34,32.1,0.0
537,Rest,0:08:46.000,2019-11-15 19:37:35,32.0,0.0
538,Rest,0:08:47.000,2019-11-15 19:37:36,32.0,0.0
539,Rest,0:08:48.000,2019-11-15 19:37:37,32.0,0.0
540,Rest,0:08:49.000,2019-11-15 19:37:38,32.0,0.0
541,Rest,0:08:50.000,2019-11-15 19:37:39,32.0,0.0
542,Rest,0:08:51.000,2019-11-15 19:37:40,32.0,0.0
543,Rest,0:08:52.000,2019-11-15 19:37:41,32.0,0.0
544,Rest,0:08:53.000,2019-11-15 19:37:42,32.0,0.0
545,Rest,0:08:54.000,2019-11-15 19:37:43,32.0,0.0
546,Rest,0:08:55.000,2019-11-15 19:37:44,32.0,0.0
547,Rest,0:08:56.000,2019-11-15 19:37:45,32.0,0.0
548,Rest,0:08:57.000,2019-11-15 19:37:46,32.0,0.0
549,Rest,0:08:58.000,2019-11-15 19:37:47,32.0,0.0
550,Rest,0:08:59.000,2019-11-15 19:37:48,32.0,0.0
551,Rest,0:09:00.000,2019-11-15 19:37:49,32.0,0.0
552,Rest,0:09:01.000,2019-11-15 19:37:50,32.0,0.0
553,Rest,0:09:02.000,2019-11-15 19:37:51,32.0,0.0
554,Rest,0:09:03.000,2019-11-15 19:37:52,32.0,0.0
555,Rest,0:09:04.000,2019-11-15 19:37:53,32.0,0.0
556,Rest,0:09:05.000,2019-11-15 19:37:54,32.0,0.0
557,Rest,0:09:06.000,2019-11-15 19:37:55,32.0,0.0
558,Rest,0:09:07.000,2019-11-15 19:37:56,32.0,0.0
559,Rest,0:09:08.000,2019-11-15 19:37:57,32.0,0.0
560,Rest,0:09:09.000,2019-11-15 19:37:58,32.0,0.0
561,Rest,0:09:10.000,2019-11-15 19:37:59,32.0,0.0
562,Rest,0:09:11.000,2019-11-15 19:38:00,32.0,0.0
563,Rest,0:09:12.000,2019-11-15 19:38:01,32.0,0.0
564,Rest,0:09:13.000,2019-11-15 19:38:02,32.0,0.0
565,Rest,0:09:14.000,2019-11-15 19:38:03,32.0,0.0
566,Rest,0:09:15.000,2019-11-15 19:38:04,32.0,0.0
567,Rest,0:09:16.000,2019-11-15 19:38:05,32.0,0.0
568,Rest,0:09:17.000,2019-11-15 19:38:06,32.0,0.0
569,Rest,0:09:18.000,2019-11-15 19:38:07,32.0,0.0
570,Rest,0:09:19.000,2019-11-15 19:38:08,32.0,0.0
571,Rest,0:09:20.000,2019-11-15 19:38:09,32.0,0.0
572,Rest,0:09:21.000,2019-11-15 19:38:10,32.0,0.0
573,Rest,0:09:22.000,2019-11-15 19:38:11,32.0,0.0
574,Rest,0:09:23.000,2019-11-15 19:38:12,32.0,0.0
575,Rest,0:09:24.000,2019-11-15 19:38:13,32.0,0.0
576,Rest,0:09:25.000,2019-11-15 19:38:14,32.0,0.0
577,Rest,0:09:26.000,2019-11-15 19:38:15,32.0,0.0
578,Rest,0:09:27.000,2019-11-15 19:38:16,32.0,0.0
579,Rest,0:09:28.000,2019-11-15 19:38:17,32.0,0.0
580,Rest,0:09:29.000,2019-11-15 19:38:18,32.1,0.0
581,Rest,0:09:30.000,2019-11-15 19:38:19,32.1,0.0
582,Rest,0:09:31.000,2019-11-15 19:38:20,32.1,0.0
583,Rest,0:09:32.000,2019-11-15 19:38:21,32.1,0.0
584,Rest,0:09:33.000,2019-11-15 19:38:22,32.0,0.0
585,Rest,0:09:34.000,2019-11-15 19:38:23,32.1,0.0
586,Rest,0:09:35.000,2019-11-15 19:38:24,32.1,0.0
587,Rest,0:09:36.000,2019-11-15 19:38:25,32.1,0.0
588,Rest,0:09:37.000,2019-11-15 19:38:26,32.1,0.0
589,Rest,0:09:38.000,2019-11-15 19:38:27,32.1,0.0
590,Rest,0:09:39.000,2019-11-15 19:38:28,32.1,0.0
591,Rest,0:09:40.000,2019-11-15 19:38:29,32.1,0.0
592,Rest,0:09:41.000,2019-11-15 19:38:30,32.1,0.0
593,Rest,0:09:42.000,2019-11-15 19:38:31,32.1,0.0
594,Rest,0:09:43.000,2019-11-15 19:38:32,32.0,0.0
595,Rest,0:09:44.000,2019-11-15 19:38:33,32.1,0.0
596,Rest,0:09:45.000,2019-11-15 19:38:34,32.1,0.0
597,Rest,0:09:46.000,2019-11-15 19:38:35,32.1,0.0
598,Rest,0:09:47.000,2019-11-15 19:38:36,32.0,0.0
599,Rest,0:09:48.000,2019-11-15 19:38:37,32.1,0.0
600,Rest,0:09:49.000,2019-11-15 19:38:38,32.0,0.0
601,Rest,0:09:50.000,2019-11-15 19:38:39,32.1,0.0
602,Rest,0:09:51.000,2019-11-15 19:38:40,32.0,0.0
603,Rest,0:09:52.000,2019-11-15 19:38:41,32.1,0.0
604,Rest,0:09:53.000,2019-11-15 19:38:42,32.0,0.0
605,Rest,0:09:54.000,2019-11-15 19:38:43,32.1,0.0
606,Rest,0:09:55.000,2019-11-15 19:38:44,32.0,0.0
607,Rest,0:09:56.000,2019-11-15 19:38:45,32.0,0.0
608,Rest,0:09:57.000,2019-11-15 19:38:46,32.0,0.0
609,Rest,0:09:58.000,2019-11-15 19:38:47,32.0,0.0
610,Rest,0:09:59.000,2019-11-15 19:38:48,32.0,0.0
611,Rest,0:10:00.000,2019-11-15 19:38:49,32.0,0.0
612,CCCV_Chg,0:00:00.000,2019-11-15 19:38:49,32.0,0.0
613,CCCV_Chg,0:00:01.000,2019-11-15 19:38:50,32.0,0.0
614,CCCV_Chg,0:00:02.000,2019-11-15 19:38:51,32.0,0.0
615,CCCV_Chg,0:00:03.000,2019-11-15 19:38:52,32.0,0.0
616,CCCV_Chg,0:00:04.000,2019-11-15 19:38:53,32.0,0.0
617,CCCV_Chg,0:00:05.000,2019-11-15 19:38:54,32.0,0.0
618,CCCV_Chg,0:00:06.000,2019-11-15 19:38:55,32.0,0.0
619,CCCV_Chg,0:00:07.000,2019-11-15 19:38:56,31.9,0.0
620,CCCV_Chg,0:00:08.000,2019-11-15 19:38:57,32.0,0.0
621,CCCV_Chg,0:00:09.000,2019-11-15 19:38:58,31.9,0.0
622,CCCV_Chg,0:00:10.000,2019-11-15 19:38:59,31.9,0.0
623,CCCV_Chg,0:00:11.000,2019-11-15 19:39:00,31.9,0.0
624,CCCV_Chg,0:00:12.000,2019-11-15 19:39:01,31.9,0.0
625,CCCV_Chg,0:00:13.000,2019-11-15 19:39:02,31.9,0.0
626,CCCV_Chg,0:00:14.000,2019-11-15 19:39:03,31.9,0.0
627,CCCV_Chg,0:00:15.000,2019-11-15 19:39:04,31.9,0.0
628,CCCV_Chg,0:00:16.000,2019-11-15 19:39:05,31.9,0.0
629,CCCV_Chg,0:00:17.000,2019-11-15 19:39:06,31.9,0.0
630,CCCV_Chg,0:00:18.000,2019-11-15 19:39:07,31.9,0.0
631,CCCV_Chg,0:00:19.000,2019-11-15 19:39:08,31.9,0.0
632,CCCV_Chg,0:00:20.000,2019-11-15 19:39:09,31.9,0.0
633,CCCV_Chg,0:00:21.000,2019-11-15 19:39:10,31.9,0.0
634,CCCV_Chg,0:00:22.000,2019-11-15 19:39:11,31.8,0.0
635,CCCV_Chg,0:00:23.000,2019-11-15 19:39:12,31.8,0.0
636,CCCV_Chg,0:00:24.000,2019-11-15 19:39:13,31.8,0.0
637,CCCV_Chg,0:00:25.000,2019-11-15 19:39:14,31.8,0.0
638,CCCV_Chg,0:00:26.000,2019-11-15 19:39:15,31.8,0.0
639,CCCV_Chg,0:00:27.000,2019-11-15 19:39:16,31.8,0.0
640,CCCV_Chg,0:00:28.000,2019-11-15 19:39:17,31.8,0.0
641,CCCV_Chg,0:00:29.000,2019-11-15 19:39:18,31.8,0.0
642,CCCV_Chg,0:00:30.000,2019-11-15 19:39:19,31.8,0.0
643,CCCV_Chg,0:00:31.000,2019-11-15 19:39:20,31.8,0.0
644,CCCV_Chg,0:00:32.000,2019-11-15 19:39:21,31.7,0.0
645,CCCV_Chg,0:00:33.000,2019-11-15 19:39:22,31.7,0.0
646,CCCV_Chg,0:00:34.000,2019-11-15 19:39:23,31.7,0.0
647,CCCV_Chg,0:00:35.000,2019-11-15 19:39:24,31.7,0.0
648,CCCV_Chg,0:00:36.000,2019-11-15 19:39:25,31.7,0.0
649,CCCV_Chg,0:00:37.000,2019-11-15 19:39:26,31.7,0.0
650,CCCV_Chg,0:00:38.000,2019-11-15 19:39:27,31.7,0.0
651,CCCV_Chg,0:00:39.000,2019-11-15 19:39:28,31.7,0.0
652,CCCV_Chg,0:00:40.000,2019-11-15 19:39:29,31.6,0.0
653,CCCV_Chg,0:00:41.000,2019-11-15 19:39:30,31.6,0.0
654,CCCV_Chg,0:00:42.000,2019-11-15 19:39:31,31.6,0.0
655,CCCV_Chg,0:00:43.000,2019-11-15 19:39:32,31.6,0.0
656,CCCV_Chg,0:00:44.000,2019-11-15 19:39:33,31.6,0.0
657,CCCV_Chg,0:00:45.000,2019-11-15 19:39:34,31.6,0.0
658,CCCV_Chg,0:00:46.000,2019-11-15 19:39:35,31.6,0.0
659,CCCV_Chg,0:00:47.000,2019-11-15 19:39:36,31.6,0.0
660,CCCV_Chg,0:00:48.000,2019-11-15 19:39:37,31.6,0.0
661,CCCV_Chg,0:00:49.000,2019-11-15 19:39:38,31.5,0.0
662,CCCV_Chg,0:00:50.000,2019-11-15 19:39:39,31.6,0.0
663,CCCV_Chg,0:00:51.000,2019-11-15 19:39:40,31.5,0.0
664,CCCV_Chg,0:00:52.000,2019-11-15 19:39:41,31.5,0.0
665,CCCV_Chg,0:00:53.000,2019-11-15 19:39:42,31.5,0.0
666,CCCV_Chg,0:00:54.000,2019-11-15 19:39:43,31.5,0.0
667,CCCV_Chg,0:00:55.000,2019-11-15 19:39:44,31.5,0.0
668,CCCV_Chg,0:00:56.000,2019-11-15 19:39:45,31.5,0.0
669,CCCV_Chg,0:00:57.000,2019-11-15 19:39:46,31.5,0.0
670,CCCV_Chg,0:00:58.000,2019-11-15 19:39:47,31.5,0.0
671,CCCV_Chg,0:00:59.000,2019-11-15 19:39:48,31.5,0.0
672,CCCV_Chg,0:01:00.000,2019-11-15 19:39:49,31.4,0.0
673,CCCV_Chg,0:01:01.000,2019-11-15 19:39:50,31.4,0.0
674,CCCV_Chg,0:01:02.000,2019-11-15 19:39:51,31.4,0.0
675,CCCV_Chg,0:01:03.000,2019-11-15 19:39:52,31.4,0.0
676,CCCV_Chg,0:01:04.000,2019-11-15 19:39:53,31.4,0.0
677,CCCV_Chg,0:01:05.000,2019-11-15 19:39:54,31.4,0.0
678,CCCV_Chg,0:01:06.000,2019-11-15 19:39:55,31.3,0.0
679,CCCV_Chg,0:01:07.000,2019-11-15 19:39:56,31.4,0.0
680,CCCV_Chg,0:01:08.000,2019-11-15 19:39:57,31.3,0.0
681,CCCV_Chg,0:01:09.000,2019-11-15 19:39:58,31.3,0.0
682,CCCV_Chg,0:01:10.000,2019-11-15 19:39:59,31.3,0.0
683,CCCV_Chg,0:01:11.000,2019-11-15 19:40:00,31.3,0.0
684,CCCV_Chg,0:01:12.000,2019-11-15 19:40:01,31.3,0.0
685,CCCV_Chg,0:01:13.000,2019-11-15 19:40:02,31.3,0.0
686,CCCV_Chg,0:01:14.000,2019-11-15 19:40:03,31.3,0.0
687,CCCV_Chg,0:01:15.000,2019-11-15 19:40:04,31.3,0.0
688,CCCV_Chg,0:01:16.000,2019-11-15 19:40:05,31.3,0.0
689,CCCV_Chg,0:01:17.000,2019-11-15 19:40:06,31.2,0.0
690,CCCV_Chg,0:01:18.000,2019-11-15 19:40:07,31.3,0.0
691,CCCV_Chg,0:01:19.000,2019-11-15 19:40:08,31.2,0.0
692,CCCV_Chg,0:01:20.000,2019-11-15 19:40:09,31.3,0.0
693,CCCV_Chg,0:01:21.000,2019-11-15 19:40:10,31.2,0.0
694,CCCV_Chg,0:01:22.000,2019-11-15 19:40:11,31.2,0.0
695,CCCV_Chg,0:01:23.000,2019-11-15 19:40:12,31.2,0.0
696,CCCV_Chg,0:01:24.000,2019-11-15 19:40:13,31.2,0.0
697,CCCV_Chg,0:01:25.000,2019-11-15 19:40:14,31.2,0.0
698,CCCV_Chg,0:01:26.000,2019-11-15 19:40:15,31.2,0.0
699,CCCV_Chg,0:01:27.000,2019-11-15 19:40:16,31.2,0.0
700,CCCV_Chg,0:01:28.000,2019-11-15 19:40:17,31.2,0.0
701,CCCV_Chg,0:01:29.000,2019-11-15 19:40:18,31.2,0.0
702,CCCV_Chg,0:01:30.000,2019-11-15 19:40:19,31.2,0.0
703,CCCV_Chg,0:01:31.000,2019-11-15 19:40:20,31.2,0.0
704,CCCV_Chg,0:01:32.000,2019-11-15 19:40:21,31.2,0.0
705,CCCV_Chg,0:01:33.000,2019-11-15 19:40:22,31.2,0.0
706,CCCV_Chg,0:01:34.000,2019-11-15 19:40:23,31.2,0.0
707,CCCV_Chg,0:01:35.000,2019-11-15 19:40:24,31.2,0.0
708,CCCV_Chg,0:01:36.000,2019-11-15 19:40:25,31.2,0.0
709,CCCV_Chg,0:01:37.000,2019-11-15 19:40:26,31.2,0.0
710,CCCV_Chg,0:01:38.000,2019-11-15 19:40:27,31.2,0.0
711,CCCV_Chg,0:01:39.000,2019-11-15 19:40:28,31.2,0.0
712,CCCV_Chg,0:01:40.000,2019-11-15 19:40:29,31.2,0.0
713,CCCV_Chg,0:01:41.000,2019-11-15 19:40:30,31.2,0.0
714,CCCV_Chg,0:01:42.000,2019-11-15 19:40:31,31.2,0.0
715,CCCV_Chg,0:01:43.000,2019-11-15 19:40:32,31.2,0.0
716,CCCV_Chg,0:01:44.000,2019-11-15 19:40:33,31.2,0.0
717,CCCV_Chg,0:01:45.000,2019-11-15 19:40:34,31.2,0.0
718,CCCV_Chg,0:01:46.000,2019-11-15 19:40:35,31.2,0.0
719,CCCV_Chg,0:01:47.000,2019-11-15 19:40:36,31.2,0.0
720,CCCV_Chg,0:01:48.000,2019-11-15 19:40:37,31.2,0.0
721,CCCV_Chg,0:01:49.000,2019-11-15 19:40:38,31.2,0.0
722,CCCV_Chg,0:01:50.000,2019-11-15 19:40:39,31.2,0.0
723,CCCV_Chg,0:01:51.000,2019-11-15 19:40:40,31.2,0.0
724,CCCV_Chg,0:01:52.000,2019-11-15 19:40:41,31.2,0.0
725,CCCV_Chg,0:01:53.000,2019-11-15 19:40:42,31.2,0.0
726,CCCV_Chg,0:01:54.000,2019-11-15 19:40:43,31.2,0.0
727,CCCV_Chg,0:01:55.000,2019-11-15 19:40:44,31.2,0.0
728,CCCV_Chg,0:01:56.000,2019-11-15 19:40:45,31.2,0.0
729,CCCV_Chg,0:01:57.000,2019-11-15 19:40:46,31.2,0.0
730,CCCV_Chg,0:01:58.000,2019-11-15 19:40:47,31.2,0.0
731,CCCV_Chg,0:01:59.000,2019-11-15 19:40:48,31.2,0.0
732,CCCV_Chg,0:02:00.000,2019-11-15 19:40:49,31.2,0.0
733,CCCV_Chg,0:02:01.000,2019-11-15 19:40:50,31.2,0.0
734,CCCV_Chg,0:02:02.000,2019-11-15 19:40:51,31.2,0.0
735,CCCV_Chg,0:02:03.000,2019-11-15 19:40:52,31.2,0.0
736,CCCV_Chg,0:02:04.000,2019-11-15 19:40:53,31.2,0.0
737,CCCV_Chg,0:02:05.000,2019-11-15 19:40:54,31.2,0.0
738,CCCV_Chg,0:02:06.000,2019-11-15 19:40:55,31.2,0.0
739,CCCV_Chg,0:02:07.000,2019-11-15 19:40:56,31.2,0.0
740,CCCV_Chg,0:02:08.000,2019-11-15 19:40:57,31.2,0.0
741,CCCV_Chg,0:02:09.000,2019-11-15 19:40:58,31.2,0.0
742,CCCV_Chg,0:02:10.000,2019-11-15 19:40:59,31.2,0.0
743,CCCV_Chg,0:02:11.000,2019-11-15 19:41:00,31.2,0.0
744,CCCV_Chg,0:02:12.000,2019-11-15 19:41:01,31.2,0.0
745,CCCV_Chg,0:02:13.000,2019-11-15 19:41:02,31.2,0.0
746,CCCV_Chg,0:02:14.000,2019-11-15 19:41:03,31.2,0.0
747,CCCV_Chg,0:02:15.000,2019-11-15 19:41:04,31.2,0.0
748,CCCV_Chg,0:02:16.000,2019-11-15 19:41:05,31.2,0.0
749,CCCV_Chg,0:02:17.000,2019-11-15 19:41:06,31.2,0.0
750,CCCV_Chg,0:02:18.000,2019-11-15 19:41:07,31.2,0.0
751,CCCV_Chg,0:02:19.000,2019-11-15 19:41:08,31.2,0.0
752,CCCV_Chg,0:02:20.000,2019-11-15 19:41:09,31.2,0.0
753,CCCV_Chg,0:02:21.000,2019-11-15 19:41:10,31.2,0.0
754,CCCV_Chg,0:02:22.000,2019-11-15 19:41:11,31.2,0.0
755,CCCV_Chg,0:02:23.000,2019-11-15 19:41:12,31.2,0.0
756,CCCV_Chg,0:02:24.000,2019-11-15 19:41:13,31.2,0.0
757,CCCV_Chg,0:02:25.000,2019-11-15 19:41:14,31.2,0.0
758,CCCV_Chg,0:02:26.000,2019-11-15 19:41:15,31.2,0.0
759,CCCV_Chg,0:02:27.000,2019-11-15 19:41:16,31.2,0.0
760,CCCV_Chg,0:02:28.000,2019-11-15 19:41:17,31.2,0.0
761,CCCV_Chg,0:02:29.000,2019-11-15 19:41:18,31.2,0.0
762,CCCV_Chg,0:02:30.000,2019-11-15 19:41:19,31.2,0.0
763,CCCV_Chg,0:02:31.000,2019-11-15 19:41:20,31.2,0.0
764,CCCV_Chg,0:02:32.000,2019-11-15 19:41:21,31.2,0.0
765,CCCV_Chg,0:02:33.000,2019-11-15 19:41:22,31.2,0.0
