Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(mWh),Relative Time(h:min:s.ms),Absolute Time
28695,CCCV_Chg,9,3,9,110.100,3.6008,972.475,3425.663,1:30:41.000,11/16/2019 03:36:21
28696,CCCV_Chg,9,3,9,110.100,3.6008,972.506,3425.772,1:30:42.000,11/16/2019 03:36:22
28697,CCCV_Chg,9,3,9,109.700,3.6008,972.536,3425.882,1:30:43.000,11/16/2019 03:36:23
28698,CCCV_Chg,9,3,9,109.700,3.6008,972.567,3425.992,1:30:44.000,11/16/2019 03:36:24
28699,CCCV_Chg,9,3,9,109.700,3.6008,972.597,3426.101,1:30:45.000,11/16/2019 03:36:25
28700,CCCV_Chg,9,3,9,109.700,3.6008,972.628,3426.211,1:30:46.000,11/16/2019 03:36:26
28701,CCCV_Chg,9,3,9,109.700,3.6008,972.658,3426.321,1:30:47.000,11/16/2019 03:36:27
28702,CCCV_Chg,9,3,9,109.700,3.6008,972.688,3426.430,1:30:48.000,11/16/2019 03:36:28
28703,CCCV_Chg,9,3,9,109.300,3.6008,972.719,3426.540,1:30:49.000,11/16/2019 03:36:29
28704,CCCV_Chg,9,3,9,109.300,3.6008,972.749,3426.650,1:30:50.000,11/16/2019 03:36:30
28705,CCCV_Chg,9,3,9,109.300,3.6008,972.780,3426.760,1:30:51.000,11/16/2019 03:36:31
28706,CCCV_Chg,9,3,9,109.300,3.6008,972.810,3426.869,1:30:52.000,11/16/2019 03:36:32
28707,CCCV_Chg,9,3,9,109.000,3.6008,972.840,3426.979,1:30:53.000,11/16/2019 03:36:33
28708,CCCV_Chg,9,3,9,109.000,3.6008,972.871,3427.089,1:30:54.000,11/16/2019 03:36:34
28709,CCCV_Chg,9,3,9,109.000,3.6008,972.901,3427.198,1:30:55.000,11/16/2019 03:36:35
28710,CCCV_Chg,9,3,9,109.000,3.6008,972.932,3427.308,1:30:56.000,11/16/2019 03:36:36
28711,CCCV_Chg,9,3,9,109.000,3.6008,972.962,3427.418,1:30:57.000,11/16/2019 03:36:37
28712,CCCV_Chg,9,3,9,109.000,3.6008,972.992,3427.527,1:30:58.000,11/16/2019 03:36:38
28713,CCCV_Chg,9,3,9,108.600,3.6008,973.023,3427.637,1:30:59.000,11/16/2019 03:36:39
28714,CCCV_Chg,9,3,9,108.600,3.6008,973.053,3427.747,1:31:00.000,11/16/2019 03:36:40
28715,CCCV_Chg,9,3,9,108.600,3.6008,973.083,3427.856,1:31:01.000,11/16/2019 03:36:41
28716,CCCV_Chg,9,3,9,108.600,3.6008,973.114,3427.966,1:31:02.000,11/16/2019 03:36:42
28717,CCCV_Chg,9,3,9,108.600,3.6008,973.144,3428.076,1:31:03.000,11/16/2019 03:36:43
28718,CCCV_Chg,9,3,9,108.600,3.6008,973.175,3428.185,1:31:04.000,11/16/2019 03:36:44
28719,CCCV_Chg,9,3,9,108.600,3.6008,973.205,3428.295,1:31:05.000,11/16/2019 03:36:45
28720,CCCV_Chg,9,3,9,108.600,3.6008,973.235,3428.405,1:31:06.000,11/16/2019 03:36:46
28721,CCCV_Chg,9,3,9,108.600,3.6008,973.266,3428.514,1:31:07.000,11/16/2019 03:36:47
28722,CCCV_Chg,9,3,9,108.200,3.6008,973.296,3428.622,1:31:08.000,11/16/2019 03:36:48
28723,CCCV_Chg,9,3,9,108.200,3.6008,973.326,3428.730,1:31:09.000,11/16/2019 03:36:49
28724,CCCV_Chg,9,3,9,108.200,3.6008,973.355,3428.837,1:31:10.000,11/16/2019 03:36:50
28725,CCCV_Chg,9,3,9,108.200,3.6008,973.385,3428.944,1:31:11.000,11/16/2019 03:36:51
28726,CCCV_Chg,9,3,9,108.200,3.6008,973.415,3429.052,1:31:12.000,11/16/2019 03:36:52
28727,CCCV_Chg,9,3,9,107.500,3.6008,973.445,3429.159,1:31:13.000,11/16/2019 03:36:53
28728,CCCV_Chg,9,3,9,107.500,3.6008,973.475,3429.266,1:31:14.000,11/16/2019 03:36:54
28729,CCCV_Chg,9,3,9,107.500,3.6008,973.505,3429.373,1:31:15.000,11/16/2019 03:36:55
28730,CCCV_Chg,9,3,9,107.100,3.6008,973.534,3429.481,1:31:16.000,11/16/2019 03:36:56
28731,CCCV_Chg,9,3,9,107.100,3.6008,973.564,3429.588,1:31:17.000,11/16/2019 03:36:57
28732,CCCV_Chg,9,3,9,107.100,3.6008,973.594,3429.695,1:31:18.000,11/16/2019 03:36:58
28733,CCCV_Chg,9,3,9,107.100,3.6008,973.624,3429.803,1:31:19.000,11/16/2019 03:36:59
28734,CCCV_Chg,9,3,9,107.100,3.6008,973.654,3429.910,1:31:20.000,11/16/2019 03:37:00
28735,CCCV_Chg,9,3,9,106.700,3.6008,973.683,3430.017,1:31:21.000,11/16/2019 03:37:01
28736,CCCV_Chg,9,3,9,106.700,3.6008,973.713,3430.124,1:31:22.000,11/16/2019 03:37:02
28737,CCCV_Chg,9,3,9,106.700,3.6008,973.743,3430.232,1:31:23.000,11/16/2019 03:37:03
28738,CCCV_Chg,9,3,9,106.700,3.6008,973.773,3430.339,1:31:24.000,11/16/2019 03:37:04
28739,CCCV_Chg,9,3,9,106.300,3.6008,973.803,3430.446,1:31:25.000,11/16/2019 03:37:05
28740,CCCV_Chg,9,3,9,106.300,3.6008,973.832,3430.554,1:31:26.000,11/16/2019 03:37:06
28741,CCCV_Chg,9,3,9,106.300,3.6008,973.862,3430.661,1:31:27.000,11/16/2019 03:37:07
28742,CCCV_Chg,9,3,9,106.300,3.6008,973.892,3430.768,1:31:28.000,11/16/2019 03:37:08
28743,CCCV_Chg,9,3,9,106.300,3.6008,973.922,3430.876,1:31:29.000,11/16/2019 03:37:09
28744,CCCV_Chg,9,3,9,106.300,3.6008,973.952,3430.983,1:31:30.000,11/16/2019 03:37:10
28745,CCCV_Chg,9,3,9,106.300,3.6008,973.981,3431.090,1:31:31.000,11/16/2019 03:37:11
28746,CCCV_Chg,9,3,9,106.000,3.6008,974.011,3431.196,1:31:32.000,11/16/2019 03:37:12
28747,CCCV_Chg,9,3,9,105.600,3.6008,974.040,3431.300,1:31:33.000,11/16/2019 03:37:13
28748,CCCV_Chg,9,3,9,106.000,3.6008,974.069,3431.406,1:31:34.000,11/16/2019 03:37:14
28749,CCCV_Chg,9,3,9,105.600,3.6008,974.098,3431.510,1:31:35.000,11/16/2019 03:37:15
28750,CCCV_Chg,9,3,9,105.600,3.6008,974.128,3431.615,1:31:36.000,11/16/2019 03:37:16
28751,CCCV_Chg,9,3,9,105.600,3.6008,974.157,3431.720,1:31:37.000,11/16/2019 03:37:17
28752,CCCV_Chg,9,3,9,105.600,3.6008,974.186,3431.825,1:31:38.000,11/16/2019 03:37:18
28753,CCCV_Chg,9,3,9,105.600,3.6008,974.215,3431.930,1:31:39.000,11/16/2019 03:37:19
28754,CCCV_Chg,9,3,9,105.600,3.6008,974.244,3432.035,1:31:40.000,11/16/2019 03:37:20
28755,CCCV_Chg,9,3,9,105.600,3.6008,974.274,3432.140,1:31:41.000,11/16/2019 03:37:21
28756,CCCV_Chg,9,3,9,105.600,3.6008,974.303,3432.244,1:31:42.000,11/16/2019 03:37:22
28757,CCCV_Chg,9,3,9,105.600,3.6008,974.332,3432.349,1:31:43.000,11/16/2019 03:37:23
28758,CCCV_Chg,9,3,9,105.600,3.6008,974.361,3432.454,1:31:44.000,11/16/2019 03:37:24
28759,CCCV_Chg,9,3,9,105.600,3.6008,974.390,3432.559,1:31:45.000,11/16/2019 03:37:25
28760,CCCV_Chg,9,3,9,105.600,3.6008,974.420,3432.664,1:31:46.000,11/16/2019 03:37:26
28761,CCCV_Chg,9,3,9,105.600,3.6008,974.449,3432.769,1:31:47.000,11/16/2019 03:37:27
28762,CCCV_Chg,9,3,9,105.600,3.6008,974.478,3432.874,1:31:48.000,11/16/2019 03:37:28
28763,CCCV_Chg,9,3,9,105.200,3.6008,974.507,3432.979,1:31:49.000,11/16/2019 03:37:29
28764,CCCV_Chg,9,3,9,105.200,3.6008,974.536,3433.084,1:31:50.000,11/16/2019 03:37:30
28765,CCCV_Chg,9,3,9,105.200,3.6008,974.566,3433.189,1:31:51.000,11/16/2019 03:37:31
28766,CCCV_Chg,9,3,9,104.900,3.6008,974.595,3433.293,1:31:52.000,11/16/2019 03:37:32
28767,CCCV_Chg,9,3,9,104.900,3.6008,974.624,3433.398,1:31:53.000,11/16/2019 03:37:33
28768,CCCV_Chg,9,3,9,104.500,3.6008,974.653,3433.503,1:31:54.000,11/16/2019 03:37:34
28769,CCCV_Chg,9,3,9,104.500,3.6008,974.682,3433.608,1:31:55.000,11/16/2019 03:37:35
28770,CCCV_Chg,9,3,9,104.500,3.6008,974.712,3433.713,1:31:56.000,11/16/2019 03:37:36
28771,CCCV_Chg,9,3,9,104.500,3.6008,974.741,3433.818,1:31:57.000,11/16/2019 03:37:37
28772,CCCV_Chg,9,3,9,104.100,3.6008,974.770,3433.923,1:31:58.000,11/16/2019 03:37:38
28773,CCCV_Chg,9,3,9,104.100,3.6008,974.799,3434.028,1:31:59.000,11/16/2019 03:37:39
28774,CCCV_Chg,9,3,9,104.100,3.6008,974.828,3434.133,1:32:00.000,11/16/2019 03:37:40
28775,CCCV_Chg,9,3,9,104.100,3.6008,974.858,3434.238,1:32:01.000,11/16/2019 03:37:41
28776,CCCV_Chg,9,3,9,103.700,3.6008,974.886,3434.343,1:32:02.000,11/16/2019 03:37:42
28777,CCCV_Chg,9,3,9,103.700,3.6008,974.915,3434.448,1:32:03.000,11/16/2019 03:37:43
28778,CCCV_Chg,9,3,9,103.700,3.6008,974.944,3434.552,1:32:04.000,11/16/2019 03:37:44
28779,CCCV_Chg,9,3,9,103.700,3.6008,974.972,3434.658,1:32:05.000,11/16/2019 03:37:45
28780,CCCV_Chg,9,3,9,103.700,3.6008,975.001,3434.762,1:32:06.000,11/16/2019 03:37:46
28781,CCCV_Chg,9,3,9,103.400,3.6008,975.030,3434.865,1:32:07.000,11/16/2019 03:37:47
28782,CCCV_Chg,9,3,9,103.400,3.6008,975.058,3434.968,1:32:08.000,11/16/2019 03:37:48
28783,CCCV_Chg,9,3,9,103.400,3.6008,975.087,3435.070,1:32:09.000,11/16/2019 03:37:49
28784,CCCV_Chg,9,3,9,103.400,3.6008,975.115,3435.173,1:32:10.000,11/16/2019 03:37:50
28785,CCCV_Chg,9,3,9,103.400,3.6008,975.144,3435.275,1:32:11.000,11/16/2019 03:37:51
28786,CCCV_Chg,9,3,9,103.400,3.6008,975.172,3435.378,1:32:12.000,11/16/2019 03:37:52
28787,CCCV_Chg,9,3,9,103.400,3.6008,975.201,3435.480,1:32:13.000,11/16/2019 03:37:53
28788,CCCV_Chg,9,3,9,103.400,3.6008,975.230,3435.583,1:32:14.000,11/16/2019 03:37:54
28789,CCCV_Chg,9,3,9,103.400,3.6008,975.258,3435.686,1:32:15.000,11/16/2019 03:37:55
28790,CCCV_Chg,9,3,9,103.000,3.6008,975.287,3435.788,1:32:16.000,11/16/2019 03:37:56
28791,CCCV_Chg,9,3,9,102.300,3.6008,975.316,3435.891,1:32:17.000,11/16/2019 03:37:57
28792,CCCV_Chg,9,3,9,102.300,3.6008,975.344,3435.993,1:32:18.000,11/16/2019 03:37:58
28793,CCCV_Chg,9,3,9,102.300,3.6008,975.373,3436.095,1:32:19.000,11/16/2019 03:37:59
28794,CCCV_Chg,9,3,9,102.300,3.6008,975.401,3436.198,1:32:20.000,11/16/2019 03:38:00
28795,CCCV_Chg,9,3,9,102.300,3.6008,975.430,3436.300,1:32:21.000,11/16/2019 03:38:01
28796,CCCV_Chg,9,3,9,102.300,3.6008,975.459,3436.403,1:32:22.000,11/16/2019 03:38:02
28797,CCCV_Chg,9,3,9,102.300,3.6008,975.487,3436.506,1:32:23.000,11/16/2019 03:38:03
28798,CCCV_Chg,9,3,9,102.300,3.6008,975.516,3436.608,1:32:24.000,11/16/2019 03:38:04
28799,CCCV_Chg,9,3,9,101.900,3.6008,975.544,3436.711,1:32:25.000,11/16/2019 03:38:05
28800,CCCV_Chg,9,3,9,101.900,3.6008,975.572,3436.813,1:32:26.000,11/16/2019 03:38:06
28801,CCCV_Chg,9,3,9,101.900,3.6008,975.600,3436.916,1:32:27.000,11/16/2019 03:38:07
28802,CCCV_Chg,9,3,9,101.900,3.6008,975.628,3437.018,1:32:28.000,11/16/2019 03:38:08
28803,CCCV_Chg,9,3,9,101.900,3.6008,975.656,3437.121,1:32:29.000,11/16/2019 03:38:09
28804,CCCV_Chg,9,3,9,101.900,3.6008,975.684,3437.223,1:32:30.000,11/16/2019 03:38:10
28805,CCCV_Chg,9,3,9,101.900,3.6008,975.712,3437.326,1:32:31.000,11/16/2019 03:38:11
28806,CCCV_Chg,9,3,9,101.900,3.6008,975.740,3437.428,1:32:32.000,11/16/2019 03:38:12
28807,CCCV_Chg,9,3,9,101.900,3.6008,975.768,3437.531,1:32:33.000,11/16/2019 03:38:13
28808,CCCV_Chg,9,3,9,101.900,3.6008,975.796,3437.633,1:32:34.000,11/16/2019 03:38:14
28809,CCCV_Chg,9,3,9,101.900,3.6008,975.824,3437.736,1:32:35.000,11/16/2019 03:38:15
28810,CCCV_Chg,9,3,9,101.500,3.6008,975.852,3437.838,1:32:36.000,11/16/2019 03:38:16
28811,CCCV_Chg,9,3,9,101.500,3.6008,975.880,3437.941,1:32:37.000,11/16/2019 03:38:17
28812,CCCV_Chg,9,3,9,101.500,3.6008,975.908,3438.042,1:32:38.000,11/16/2019 03:38:18
28813,CCCV_Chg,9,3,9,101.100,3.6008,975.936,3438.142,1:32:39.000,11/16/2019 03:38:19
28814,CCCV_Chg,9,3,9,101.100,3.6008,975.964,3438.243,1:32:40.000,11/16/2019 03:38:20
28815,CCCV_Chg,9,3,9,100.800,3.6008,975.992,3438.343,1:32:41.000,11/16/2019 03:38:21
28816,CCCV_Chg,9,3,9,100.800,3.6008,976.020,3438.443,1:32:42.000,11/16/2019 03:38:22
28817,CCCV_Chg,9,3,9,100.800,3.6008,976.048,3438.543,1:32:43.000,11/16/2019 03:38:23
28818,CCCV_Chg,9,3,9,100.800,3.6008,976.076,3438.643,1:32:44.000,11/16/2019 03:38:24
28819,CCCV_Chg,9,3,9,100.800,3.6008,976.104,3438.743,1:32:45.000,11/16/2019 03:38:25
28820,CCCV_Chg,9,3,9,100.800,3.6008,976.132,3438.844,1:32:46.000,11/16/2019 03:38:26
28821,CCCV_Chg,9,3,9,100.800,3.6008,976.160,3438.944,1:32:47.000,11/16/2019 03:38:27
28822,CCCV_Chg,9,3,9,100.800,3.6008,976.188,3439.044,1:32:48.000,11/16/2019 03:38:28
28823,CCCV_Chg,9,3,9,100.800,3.6008,976.216,3439.144,1:32:49.000,11/16/2019 03:38:29
28824,CCCV_Chg,9,3,9,100.800,3.6008,976.244,3439.244,1:32:50.000,11/16/2019 03:38:30
28825,CCCV_Chg,9,3,9,100.800,3.6008,976.272,3439.344,1:32:51.000,11/16/2019 03:38:31
28826,CCCV_Chg,9,3,9,100.400,3.6008,976.300,3439.444,1:32:52.000,11/16/2019 03:38:32
28827,CCCV_Chg,9,3,9,100.400,3.6008,976.328,3439.544,1:32:53.000,11/16/2019 03:38:33
28828,CCCV_Chg,9,3,9,100.400,3.6008,976.356,3439.645,1:32:54.000,11/16/2019 03:38:34
28829,CCCV_Chg,9,3,9,100.000,3.6008,976.384,3439.745,1:32:55.000,11/16/2019 03:38:35
28830,CCCV_Chg,9,3,9,100.000,3.6008,976.412,3439.845,1:32:56.000,11/16/2019 03:38:36
28831,CCCV_Chg,9,3,9,100.000,3.6008,976.440,3439.945,1:32:57.000,11/16/2019 03:38:37
28832,CCCV_Chg,9,3,9,100.000,3.6008,976.468,3440.045,1:32:58.000,11/16/2019 03:38:38
28833,CCCV_Chg,9,3,9,100.000,3.6008,976.496,3440.145,1:32:59.000,11/16/2019 03:38:39
28834,CCCV_Chg,9,3,9,100.000,3.6008,976.524,3440.246,1:33:00.000,11/16/2019 03:38:40
28835,CCCV_Chg,9,3,9,100.000,3.6008,976.552,3440.346,1:33:01.000,11/16/2019 03:38:41
28836,CCCV_Chg,9,3,9,100.000,3.6008,976.580,3440.446,1:33:02.000,11/16/2019 03:38:42
28837,CCCV_Chg,9,3,9,100.000,3.6008,976.608,3440.546,1:33:03.000,11/16/2019 03:38:43
28838,CCCV_Chg,9,3,9,100.000,3.6008,976.636,3440.646,1:33:04.000,11/16/2019 03:38:44
28839,CCCV_Chg,9,3,9,100.000,3.6008,976.664,3440.746,1:33:05.000,11/16/2019 03:38:45
28840,CCCV_Chg,9,3,9,100.000,3.6008,976.692,3440.846,1:33:06.000,11/16/2019 03:38:46
28841,CCCV_Chg,9,3,9,100.000,3.6008,976.720,3440.946,1:33:07.000,11/16/2019 03:38:47
28842,CCCV_Chg,9,3,9,99.700,3.6008,976.748,3441.047,1:33:08.000,11/16/2019 03:38:48
28843,CCCV_Chg,9,3,9,100.000,3.6008,976.776,3441.147,1:33:09.000,11/16/2019 03:38:49
28844,CCCV_Chg,9,3,9,100.000,3.6008,976.804,3441.247,1:33:10.000,11/16/2019 03:38:50
28845,CCCV_Chg,9,3,9,100.000,3.6008,976.832,3441.347,1:33:11.000,11/16/2019 03:38:51
28846,CCCV_Chg,9,3,9,100.000,3.6008,976.860,3441.447,1:33:12.000,11/16/2019 03:38:52
28847,CCCV_Chg,9,3,9,100.000,3.6008,976.888,3441.547,1:33:13.000,11/16/2019 03:38:53
28848,CCCV_Chg,9,3,9,99.700,3.6008,976.916,3441.648,1:33:14.000,11/16/2019 03:38:54
28849,CCCV_Chg,9,3,9,99.700,3.6008,976.943,3441.748,1:33:15.000,11/16/2019 03:38:55
28850,CCCV_Chg,9,3,9,99.700,3.6008,976.970,3441.848,1:33:16.000,11/16/2019 03:38:56
28851,CCCV_Chg,9,3,9,99.700,3.6008,976.998,3441.948,1:33:17.000,11/16/2019 03:38:57
28852,CCCV_Chg,9,3,9,99.700,3.6008,977.025,3442.048,1:33:18.000,11/16/2019 03:38:58
28853,CCCV_Chg,9,3,9,99.300,3.6008,977.053,3442.148,1:33:19.000,11/16/2019 03:38:59
28854,CCCV_Chg,9,3,9,99.300,3.6008,977.080,3442.248,1:33:20.000,11/16/2019 03:39:00
28855,CCCV_Chg,9,3,9,99.300,3.6008,977.108,3442.348,1:33:21.000,11/16/2019 03:39:01
28856,CCCV_Chg,9,3,9,99.700,3.6008,977.135,3442.448,1:33:22.000,11/16/2019 03:39:02
28857,CCCV_Chg,9,3,9,99.700,3.6008,977.162,3442.549,1:33:23.000,11/16/2019 03:39:03
28858,CCCV_Chg,9,3,9,99.700,3.6008,977.190,3442.649,1:33:24.000,11/16/2019 03:39:04
28859,CCCV_Chg,9,3,9,99.700,3.6008,977.217,3442.749,1:33:25.000,11/16/2019 03:39:05
28860,CCCV_Chg,9,3,9,99.700,3.6008,977.245,3442.849,1:33:26.000,11/16/2019 03:39:06
28861,CCCV_Chg,9,3,9,99.300,3.6008,977.272,3442.949,1:33:27.000,11/16/2019 03:39:07
28862,CCCV_Chg,9,3,9,99.300,3.6008,977.299,3443.049,1:33:28.000,11/16/2019 03:39:08
28863,CCCV_Chg,9,3,9,99.300,3.6008,977.327,3443.149,1:33:29.000,11/16/2019 03:39:09
28864,CCCV_Chg,9,3,9,99.300,3.6008,977.354,3443.249,1:33:30.000,11/16/2019 03:39:10
28865,CCCV_Chg,9,3,9,99.300,3.6008,977.382,3443.350,1:33:31.000,11/16/2019 03:39:11
28866,CCCV_Chg,9,3,9,98.900,3.6008,977.409,3443.449,1:33:32.000,11/16/2019 03:39:12
28867,CCCV_Chg,9,3,9,98.900,3.6008,977.437,3443.548,1:33:33.000,11/16/2019 03:39:13
28868,CCCV_Chg,9,3,9,98.900,3.6008,977.464,3443.645,1:33:34.000,11/16/2019 03:39:14
28869,CCCV_Chg,9,3,9,98.500,3.6008,977.491,3443.743,1:33:35.000,11/16/2019 03:39:15
28870,CCCV_Chg,9,3,9,98.500,3.6008,977.519,3443.840,1:33:36.000,11/16/2019 03:39:16
28871,CCCV_Chg,9,3,9,98.500,3.6008,977.546,3443.938,1:33:37.000,11/16/2019 03:39:17
28872,CCCV_Chg,9,3,9,98.200,3.6008,977.574,3444.036,1:33:38.000,11/16/2019 03:39:18
28873,CCCV_Chg,9,3,9,98.200,3.6008,977.601,3444.134,1:33:39.000,11/16/2019 03:39:19
28874,CCCV_Chg,9,3,9,98.200,3.6008,977.628,3444.231,1:33:40.000,11/16/2019 03:39:20
28875,CCCV_Chg,9,3,9,97.800,3.6008,977.656,3444.329,1:33:41.000,11/16/2019 03:39:21
28876,CCCV_Chg,9,3,9,97.800,3.6008,977.683,3444.427,1:33:42.000,11/16/2019 03:39:22
28877,CCCV_Chg,9,3,9,97.800,3.6008,977.710,3444.525,1:33:43.000,11/16/2019 03:39:23
28878,CCCV_Chg,9,3,9,97.800,3.6008,977.738,3444.622,1:33:44.000,11/16/2019 03:39:24
28879,CCCV_Chg,9,3,9,97.000,3.6008,977.765,3444.720,1:33:45.000,11/16/2019 03:39:25
28880,CCCV_Chg,9,3,9,97.000,3.6008,977.792,3444.818,1:33:46.000,11/16/2019 03:39:26
28881,CCCV_Chg,9,3,9,97.000,3.6008,977.818,3444.916,1:33:47.000,11/16/2019 03:39:27
28882,CCCV_Chg,9,3,9,97.000,3.6008,977.845,3445.014,1:33:48.000,11/16/2019 03:39:28
28883,CCCV_Chg,9,3,9,97.000,3.6008,977.872,3445.111,1:33:49.000,11/16/2019 03:39:29
28884,CCCV_Chg,9,3,9,97.000,3.6008,977.899,3445.209,1:33:50.000,11/16/2019 03:39:30
28885,CCCV_Chg,9,3,9,97.000,3.6008,977.926,3445.307,1:33:51.000,11/16/2019 03:39:31
28886,CCCV_Chg,9,3,9,96.700,3.6008,977.952,3445.404,1:33:52.000,11/16/2019 03:39:32
28887,CCCV_Chg,9,3,9,96.700,3.6008,977.979,3445.502,1:33:53.000,11/16/2019 03:39:33
28888,CCCV_Chg,9,3,9,96.700,3.6008,978.006,3445.600,1:33:54.000,11/16/2019 03:39:34
28889,CCCV_Chg,9,3,9,96.700,3.6008,978.033,3445.698,1:33:55.000,11/16/2019 03:39:35
28890,CCCV_Chg,9,3,9,96.300,3.6008,978.060,3445.794,1:33:56.000,11/16/2019 03:39:36
28891,CCCV_Chg,9,3,9,96.300,3.6008,978.087,3445.889,1:33:57.000,11/16/2019 03:39:37
28892,CCCV_Chg,9,3,9,96.300,3.6008,978.113,3445.985,1:33:58.000,11/16/2019 03:39:38
28893,CCCV_Chg,9,3,9,95.900,3.6008,978.140,3446.080,1:33:59.000,11/16/2019 03:39:39
28894,CCCV_Chg,9,3,9,95.900,3.6008,978.167,3446.176,1:34:00.000,11/16/2019 03:39:40
28895,CCCV_Chg,9,3,9,95.600,3.6008,978.194,3446.271,1:34:01.000,11/16/2019 03:39:41
28896,CCCV_Chg,9,3,9,95.600,3.6008,978.221,3446.366,1:34:02.000,11/16/2019 03:39:42
